uuid,location,quantity
A019672,031324,1.0
A019674,040411,1.0
A023683,040411,1.0
A025835,040411,1.0
A028305,040411,4.0
A019677,042118,1.0
A019680,070107,1.0
A028707,070107,1.0
A019715,031325,1.0
A019722,031323,1.0
A019734,031421,1.0
A019738,031322,1.0
A023783,031322,4.0
A024902,031322,1.0
A019739,030927,1.0
A028997,030927,3.0
A019767,020323,4.0
A019783,052024,2.0
A019827,020124,4.0
A020141,020124,1.0
A019889,051423,1.0
A019890,022713,1.0
A020460,022713,4.0
A025913,022713,1.0
A019892,041714,1.0
A025483,041714,5.0
A020058,011504,7.0
A020582,011504,3.0
A022999,011504,3.0
A023223,011504,6.0
A023301,011504,3.0
A026553,011504,2.0
A020073,022806,1.0
A020110,031115,2.0
A025379,031115,1.0
A020117,022007,2.0
A022690,022007,1.0
A025621,022007,1.0
A025914,022007,2.0
A020119,042021,6.0
A020135,031129,5.0
A020137,042906,2.0
A028873,042906,2.0
A028928,042906,2.0
A029947,042906,2.0
A020139,042306,1.0
A022218,042306,3.0
A026328,042306,10.0
A026898,042306,1.0
A029022,042306,2.0
A020181,030318,2.0
A020239,031315,2.0
A026744,031315,1.0
A020274,011506,2.0
A020283,011506,3.0
A020362,042724,2.0
A020373,050907,1.0
A025003,050907,2.0
A020375,042619,1.0
A030377,042619,1.0
A020396,060619,3.0
A020420,030512,2.0
A024876,030512,2.0
A020425,060621,3.0
A020447,062405,3.0
A020455,031201,81.0
A021159,031201,16.0
A021295,031201,37.0
A026300,031201,16.0
A027427,031201,3.0
A029055,031201,9.0
A020470,072503,23.0
A020471,032530,7.0
A022286,032530,1.0
A022301,032530,1.0
A023564,032530,1.0
A030340,032530,60.0
A020481,041308,2.0
A023366,041308,8.0
A027404,041308,1.0
A020482,031015,1.0
A028496,031015,4.0
A028684,031015,2.0
A020505,040922,2.0
A020507,041822,1.0
A020511,111407,25.0
A020512,041221,2.0
A025775,041221,4.0
A020513,052703,11.0
A025060,052703,4.0
A020516,061015,3.0
A020523,041119,1.0
A025459,041119,6.0
A020525,042028,3.0
A020526,060707,14.0
A030210,060707,1.0
A020620,041013,3.0
A029044,041013,3.0
A020645,042014,2.0
A028296,042014,3.0
A020652,031520,2.0
A028770,031520,4.0
A028948,031520,1.0
A028966,031520,1.0
A020654,021007,1.0
A029113,021007,2.0
A020656,042722,3.0
A020658,060223,4.0
A020667,040114,6.0
A022223,040114,4.0
A029291,040114,2.0
A029872,040114,1.0
A020693,040609,10.0
A030319,040609,1.0
A020720,012201,1.0
A020764,031318,2.0
A021214,031318,6.0
A020830,022207,2.0
A021964,022207,3.0
A022386,022207,1.0
A025376,022207,2.0
A020839,030407,1.0
A020860,011006,1.0
A020864,062225,2.0
A029280,062225,1.0
A020892,031918,1.0
A025011,031918,6.0
A028271,031918,1.0
A020902,090331,4.0
A024457,090331,2.0
A024923,090331,1.0
A026062,090331,1.0
A027640,090331,2.0
A027641,090331,3.0
A027656,090331,2.0
A027708,090331,1.0
A027720,090331,2.0
A027745,090331,1.0
A020960,062205,3.0
A022391,062205,2.0
A020964,041909,1.0
A020968,021608,1.0
A025033,021608,1.0
A021022,070704,1.0
A030316,070704,12.0
A021064,032526,4.0
A021068,041710,4.0
A021096,072107,20.0
A025006,072107,1.0
A025236,072107,1.0
A026398,072107,2.0
A028606,072107,1.0
A021098,091109,2.0
A023174,091109,1.0
A026378,091109,1.0
A021127,051715,1.0
A021138,062624,2.0
A021143,061805,2.0
A028592,061805,2.0
A028683,061805,2.0
A021154,030320,19.0
A026053,030320,3.0
A028272,030320,1.0
A029527,030320,3.0
A021193,051619,5.0
A023121,051619,11.0
A025461,051619,2.0
A021210,050407,4.0
A022054,050407,5.0
A027799,050407,3.0
A021221,020225,4.0
A021223,042423,2.0
A021255,100609,1.0
A021272,011204,1.0
A029748,011204,1.0
A021318,050809,2.0
A021325,050609,4.0
A021349,050609,1.0
A021327,070215,3.0
A026267,070215,5.0
A026606,070215,1.0
A021330,080109,12.0
A026433,080109,2.0
A021331,052207,3.0
A021921,052207,2.0
A021343,110907,2.0
A021750,110907,1.0
A021344,051907,5.0
A021345,092905,17.0
A021348,082813,2.0
A021353,082813,4.0
A029706,082813,1.0
A021352,051311,1.0
A024991,051311,4.0
A026819,051311,2.0
A027390,051311,1.0
A030132,051311,3.0
A021354,062617,2.0
A024977,062617,4.0
A021355,070407,2.0
A021368,401611,4.0
A021973,401611,7.0
A024737,401611,1.0
A024791,401611,4.0
A025745,401611,5.0
A025863,401611,1.0
A025874,401611,3.0
A025922,401611,1.0
A027928,401611,5.0
A028396,401611,1.0
A028403,401611,1.0
A028404,401611,1.0
A028585,401611,1.0
A028589,401611,1.0
A028590,401611,1.0
A028591,401611,2.0
A030259,401611,31.0
A030411,401611,2.0
A021374,062103,8.0
A021919,062103,3.0
A022062,062103,10.0
A022728,062103,6.0
A021377,072103,11.0
A021379,042318,3.0
A026043,042318,3.0
A028307,042318,3.0
A021398,100707,12.0
A021412,040711,3.0
A025174,040711,5.0
A021417,040621,1.0
A021423,040617,3.0
A022118,040617,1.0
A025062,040617,6.0
A021424,030118,2.0
A022805,030118,5.0
A028846,030118,2.0
A029034,030118,2.0
A021425,060205,1.0
A023199,060205,6.0
A025829,060205,1.0
A028350,060205,3.0
A021463,012206,21.0
A021479,061404,2.0
A022721,061404,18.0
A022737,061404,3.0
A021481,102511,8.0
A021482,030909,2.0
A027313,030909,1.0
A027386,030909,1.0
A027410,030909,1.0
A021510,072517,1.0
A021559,072517,2.0
A027906,072517,3.0
A028540,072517,4.0
A021511,051815,3.0
A023358,051815,3.0
A021515,062823,1.0
A021516,052707,4.0
A022392,052707,2.0
A021517,060211,2.0
A021523,053021,5.0
A021528,072721,3.0
A021553,072721,1.0
A021534,053011,2.0
A021540,062817,2.0
A025240,062817,2.0
A027439,062817,5.0
A021545,063019,2.0
A026351,063019,7.0
A021547,050703,3.0
A023086,050703,1.0
A027993,050703,17.0
A028643,050703,2.0
A029173,050703,30.0
A021548,053015,1.0
A021558,053015,1.0
A021551,053019,2.0
A021554,052415,1.0
A025656,052415,1.0
A021555,062819,2.0
A021566,062819,3.0
A024481,062819,3.0
A021562,063021,2.0
A021564,053007,2.0
A021601,032209,30.0
A021627,060915,2.0
A021629,070809,1.0
A023519,070809,1.0
A025192,070809,1.0
A026605,070809,2.0
A021630,051701,4.0
A021684,051701,7.0
A021640,030609,3.0
A021644,032819,6.0
A021651,030720,4.0
A022599,030720,3.0
A029333,030720,2.0
A021660,042918,3.0
A023159,042918,2.0
A026070,042918,3.0
A029274,042918,4.0
A021667,031019,2.0
A025597,031019,3.0
A028779,031019,2.0
A021677,050713,13.0
A027891,050713,7.0
A021702,061807,3.0
A029297,061807,1.0
A021708,091909,2.0
A021712,060119,4.0
A021713,071121,2.0
A021854,071121,1.0
A028557,071121,2.0
A021721,050509,7.0
A021723,052701,2.0
A021744,102611,1.0
A021745,070611,4.0
A023995,070611,2.0
A021754,110805,5.0
A021760,070909,2.0
A024256,070909,3.0
A028136,070909,1.0
A028401,070909,1.0
A021764,060117,1.0
A021771,031128,5.0
A021793,042827,3.0
A021804,080803,2.0
A023654,080803,4.0
A021817,110213,2.0
A021821,502509,2.0
A022953,502509,1.0
A022958,502509,3.0
A023232,502509,1.0
A023874,502509,2.0
A024668,502509,1.0
A021869,052209,5.0
A021871,042914,3.0
A021883,041411,1.0
A021889,032615,2.0
A021894,042915,6.0
A021897,031118,3.0
A028859,031118,2.0
A029004,031118,2.0
A021925,092609,2.0
A021927,093009,22.0
A021935,100705,1.0
A023380,100705,1.0
A024653,100705,22.0
A021942,091209,8.0
A021974,042626,2.0
A021975,042223,1.0
A027451,042223,2.0
A028236,042223,3.0
A021989,090505,9.0
A024333,090505,9.0
A026358,090505,1.0
A026733,090505,5.0
A021994,081809,4.0
A021996,060917,3.0
A029851,060917,9.0
A022046,082209,7.0
A026009,082209,1.0
A022052,041022,2.0
A022087,041212,2.0
A022099,070123,1.0
A022114,052131,3.0
A024093,052131,2.0
A022171,102701,1.0
A024123,102701,3.0
A022175,030731,2.0
A022178,041515,1.0
A022188,032131,1.0
A022204,041918,3.0
A028283,041918,2.0
A022213,031912,1.0
A022217,040111,3.0
A022225,041012,1.0
A022262,062419,1.0
A022268,031817,3.0
A022833,031817,4.0
A022273,060128,2.0
A022349,041912,20.0
A022377,042917,3.0
A022393,030709,2.0
A025223,030709,1.0
A022433,012604,8.0
A022459,042709,1.0
A022462,011201,8.0
A022534,052807,3.0
A022553,050313,8.0
A022554,052911,19.0
A022571,050310,12.0
A022572,052913,8.0
A022601,030928,2.0
A025792,030928,5.0
A027461,030928,1.0
A022628,031506,8.0
A024439,031506,6.0
A022641,502201,44.0
A022647,012407,3.0
A022684,012407,1.0
A022664,060601,43.0
A022733,060601,128.0
A030185,060601,224.0
A022665,061801,8.0
A022675,501611,92.0
A022693,021808,2.0
A022731,501101,1518.0
A022741,061601,159.0
A030186,061601,208.0
A022746,062201,76.0
A022815,042213,6.0
A022824,062319,4.0
A022826,031609,2.0
A022853,031609,2.0
A028934,031609,2.0
A029949,031609,1.0
A022829,033025,4.0
A022831,032423,3.0
A022836,030914,4.0
A024577,030914,2.0
A028202,030914,2.0
A028217,030914,3.0
A022858,041815,1.0
A026591,041815,1.0
A022914,012301,3.0
A022954,100105,1.0
A023331,100105,3.0
A023520,100105,1.0
A022956,100911,1.0
A022961,081203,2.0
A022963,101601,5.0
A022967,110705,4.0
A022968,082201,9.0
A022971,102401,2.0
A022974,101011,5.0
A022975,100605,4.0
A022976,091503,3.0
A023629,091503,2.0
A022978,102001,6.0
A022979,030124,1.0
A022981,030124,1.0
A027340,030124,3.0
A022995,040428,3.0
A023011,041027,5.0
A025061,041027,9.0
A023017,080311,6.0
A025068,080311,2.0
A023018,092815,2.0
A023019,091613,5.0
A023021,110403,7.0
A023032,110403,3.0
A023024,110103,5.0
A023407,110103,2.0
A023027,100805,3.0
A023029,111003,3.0
A023284,111003,6.0
A023030,101311,1.0
A023037,110311,10.0
A026587,110311,3.0
A023041,091813,2.0
A028180,091813,2.0
A023046,090117,2.0
A023047,100407,3.0
A023379,100407,2.0
A023048,110809,4.0
A023049,090805,4.0
A023052,090913,4.0
A023054,101505,2.0
A023056,110303,5.0
A023058,070411,3.0
A027911,070411,1.0
A023059,110107,5.0
A029708,110107,2.0
A023063,111509,23.0
A023079,042006,4.0
A023080,052329,6.0
A023090,101407,1.0
A023107,061019,2.0
A023116,041625,3.0
A023120,092015,6.0
A023124,061519,2.0
A024567,061519,2.0
A023126,091103,6.0
A024511,091103,7.0
A025974,091103,1.0
A023128,060209,2.0
A025021,060209,5.0
A025694,060209,1.0
A023138,062909,2.0
A023154,032322,3.0
A023224,032322,2.0
A025012,032322,3.0
A027809,032322,4.0
A023156,040118,2.0
A023163,040118,2.0
A023167,080903,3.0
A023169,101209,3.0
A023177,080301,27.0
A023940,080301,1.0
A023963,080301,1.0
A023179,101803,1.0
A023180,081511,5.0
A023183,092011,7.0
A023186,061201,67.0
A023188,071917,1.0
A023189,111309,5.0
A023191,082301,16.0
A023192,092701,5.0
A024535,092701,28.0
A023193,091301,4.0
A023194,060519,3.0
A023198,072815,11.0
A023221,052931,3.0
A023226,042220,1.0
A023271,091011,2.0
A023272,110111,3.0
A023273,112511,2.0
A023274,110707,1.0
A023330,110707,2.0
A023275,101503,3.0
A023280,051111,3.0
A025145,051111,6.0
A029205,051111,2.0
A029516,051111,2.0
A023281,072005,2.0
A026462,072005,1.0
A027621,072005,1.0
A023285,080103,3.0
A023318,051315,7.0
A024210,051315,6.0
A024978,051315,5.0
A026069,051315,3.0
A023329,110513,1.0
A023695,110513,4.0
A023334,090513,3.0
A023381,070213,1.0
A024325,070213,10.0
A023383,080711,6.0
A025682,080711,2.0
A023397,072924,3.0
A023412,100313,3.0
A023416,012003,2.0
A027290,012003,2.0
A023425,020525,7.0
A023779,020525,2.0
A025445,020525,3.0
A023438,040130,3.0
A023457,111513,3.0
A023459,082401,1.0
A028062,082401,9.0
A023461,111713,3.0
A023603,111713,1.0
A023480,022310,4.0
A027806,022310,2.0
A023500,050626,1.0
A023574,091201,1.0
A023665,091201,1.0
A023690,091201,1.0
A024092,091201,1.0
A025103,091201,2.0
A023580,030923,4.0
A025050,030923,4.0
A028256,030923,1.0
A028739,030923,3.0
A023593,040431,1.0
A023596,092911,1.0
A023601,111511,5.0
A023608,112115,1.0
A023610,112615,2.0
A023612,101415,1.0
A026246,101415,11.0
A023618,092915,2.0
A024705,092915,2.0
A030351,092915,5.0
A023620,102507,1.0
A023622,091815,2.0
A026736,091815,7.0
A023624,091803,2.0
A026603,091803,1.0
A023631,100213,2.0
A023632,092515,2.0
A023633,092715,1.0
A023641,092715,3.0
A026403,092715,1.0
A023640,102415,3.0
A023746,102415,2.0
A023643,080913,2.0
A026567,080913,1.0
A023645,112703,2.0
A023646,101411,2.0
A023747,101411,4.0
A023649,112911,1.0
A025674,112911,1.0
A023660,020724,3.0
A023675,042826,7.0
A023684,042829,2.0
A025417,042829,2.0
A030104,042829,2.0
A023691,100613,1.0
A023798,100613,1.0
A026405,100613,1.0
A026622,100613,1.0
A023694,092003,2.0
A023696,092103,2.0
A025209,092103,2.0
A023698,112705,2.0
A023707,090515,3.0
A023713,111115,3.0
A023717,092509,2.0
A023719,112713,2.0
A023722,091703,3.0
A029905,091703,1.0
A023730,103009,2.0
A023738,103009,4.0
A023731,090503,5.0
A024812,090503,64.0
A023732,081311,3.0
A026419,081311,1.0
A026482,081311,2.0
A023736,090509,3.0
A025080,090509,7.0
A023737,112313,1.0
A023739,110315,1.0
A023741,090803,10.0
A023938,090803,8.0
A023744,092615,2.0
A023749,101705,2.0
A026687,101705,4.0
A023751,073003,2.0
A023758,101315,2.0
A025149,101315,1.0
A023774,040330,2.0
A023801,040330,2.0
A023787,022306,2.0
A023830,602307,1.0
A023832,101715,1.0
A028077,101715,2.0
A023837,102303,1.0
A023838,112307,2.0
A023840,080613,2.0
A023846,110811,1.0
A027569,110811,1.0
A023852,061513,4.0
A023855,082611,3.0
A026642,082611,1.0
A023856,110205,1.0
A023869,101613,1.0
A023870,112113,3.0
A023875,050621,1.0
A023877,102211,2.0
A026227,102211,36.0
A023889,081701,18.0
A023891,090807,5.0
A026293,090807,4.0
A023894,072601,6.0
A024556,072601,7.0
A023918,111805,5.0
A023924,070801,3.0
A023927,111005,2.0
A023928,103011,4.0
A023957,103011,3.0
A023929,082613,3.0
A024557,082613,2.0
A023932,082805,5.0
A024233,082805,3.0
A023933,070401,6.0
A023937,092803,3.0
A023942,092405,2.0
A025199,092405,1.0
A023950,092401,1.0
A024552,092401,2.0
A023959,110215,1.0
A023969,090207,2.0
A023987,090207,1.0
A023972,100101,7.0
A023976,080513,3.0
A023977,090411,3.0
A023981,101811,5.0
A023985,100103,4.0
A024002,100103,3.0
A023986,102811,3.0
A023988,101409,2.0
A023992,102715,2.0
A025921,102715,6.0
A026000,102715,2.0
A023994,080801,3.0
A023996,081305,3.0
A023997,083003,9.0
A024001,111105,3.0
A024004,101701,2.0
A024544,101701,12.0
A024005,092303,8.0
A024028,011706,5.0
A024079,041627,2.0
A024088,072715,3.0
A024089,070313,3.0
A024139,081301,6.0
A024563,081301,24.0
A024142,082407,4.0
A024145,092603,3.0
A024151,082603,1.0
A025186,082603,2.0
A025207,082603,2.0
A024156,082503,3.0
A024197,111705,1.0
A024222,012801,3.0
A024231,050925,2.0
A025488,050925,4.0
A024232,051813,1.0
A027646,051813,6.0
A024238,060911,7.0
A029885,060911,4.0
A024239,071107,5.0
A024251,091605,9.0
A026360,091605,3.0
A026401,091605,1.0
A027657,091605,6.0
A024252,082511,10.0
A024253,050219,1.0
A024263,050619,7.0
A024267,012502,8.0
A024327,091709,9.0
A028116,091709,2.0
A024345,031524,2.0
A024364,041407,7.0
A028814,041407,1.0
A029151,041407,1.0
A030294,041407,8.0
A024391,011106,4.0
A024397,041917,7.0
A028251,041917,1.0
A028334,041917,4.0
A024411,041831,2.0
A024415,092513,4.0
A024442,062307,8.0
A024465,100107,10.0
A024469,090311,5.0
A025047,090311,4.0
A024470,090131,3.0
A024931,090131,3.0
A026443,090131,1.0
A027665,090131,2.0
A027675,090131,1.0
A027679,090131,1.0
A027682,090131,6.0
A027710,090131,3.0
A027714,090131,1.0
A027721,090131,3.0
A027725,090131,2.0
A027731,090131,2.0
A027738,090131,1.0
A027740,090131,4.0
A027743,090131,1.0
A027744,090131,5.0
A029915,090131,1.0
A024473,081103,9.0
A024476,031824,7.0
A024477,071203,6.0
A024502,041219,4.0
A028478,041219,2.0
A024506,052417,5.0
A024515,042117,4.0
A028519,042117,2.0
A024519,081901,5.0
A024520,082311,2.0
A024521,081109,34.0
A024522,082007,8.0
A024531,082809,3.0
A026074,082809,1.0
A026275,082809,1.0
A024533,101001,73.0
A024534,080305,4.0
A024536,082313,3.0
A024539,081607,2.0
A024541,080313,9.0
A024543,080307,45.0
A024545,081007,10.0
A024546,082307,62.0
A024547,081105,5.0
A024548,081107,7.0
A024550,110803,10.0
A024551,081303,24.0
A024553,080309,5.0
A024558,081613,3.0
A024560,082711,8.0
A028237,082711,1.0
A030402,082711,2.0
A024566,032323,4.0
A025007,032323,1.0
A027839,032323,3.0
A024579,031409,2.0
A024582,031409,2.0
A024597,031409,2.0
A024593,032329,2.0
A024594,022113,2.0
A029134,022113,3.0
A029500,022113,1.0
A024598,030521,2.0
A029256,030521,2.0
A024606,082003,2.0
A026665,082003,2.0
A024607,100413,1.0
A025392,100413,1.0
A024612,100507,6.0
A026342,100507,7.0
A024626,062809,3.0
A024912,062809,1.0
A026466,062809,3.0
A024639,010706,9.0
A024657,041014,1.0
A024688,091911,1.0
A025067,091911,1.0
A025170,091911,1.0
A024689,111205,39.0
A024691,061317,1.0
A024696,072115,2.0
A024706,080909,28.0
A024721,081905,9.0
A028050,081905,2.0
A024725,031921,1.0
A028268,031921,2.0
A030094,031921,2.0
A024740,090335,1.0
A026413,090335,1.0
A027654,090335,3.0
A027668,090335,3.0
A024776,071713,4.0
A024798,090802,2.0
A025039,090802,5.0
A025045,090802,4.0
A025106,090802,10.0
A025716,090802,3.0
A025724,090802,3.0
A024799,090402,10.0
A024816,090402,2.0
A025104,090402,3.0
A025719,090402,5.0
A024800,090602,5.0
A024820,090602,5.0
A024826,090602,3.0
A025720,090602,2.0
A025723,090602,5.0
A024806,090202,7.0
A025107,090202,4.0
A025147,090202,7.0
A024807,090601,2.0
A025043,090601,7.0
A025049,090601,8.0
A024809,092001,9.0
A024824,090204,12.0
A024835,090204,4.0
A025161,090204,4.0
A024830,091501,13.0
A024834,091001,3.0
A025102,091001,2.0
A025733,091001,2.0
A024840,071615,4.0
A030356,071615,8.0
A024847,081111,2.0
A025188,081111,4.0
A026666,081111,1.0
A024854,080111,1.0
A024877,042121,2.0
A024889,040414,4.0
A024890,051321,6.0
A025740,051321,3.0
A024891,042425,2.0
A024894,061613,3.0
A024899,050209,2.0
A027477,050209,1.0
A024901,072907,3.0
A026058,072907,2.0
A027460,072907,2.0
A024916,090333,3.0
A025140,090333,2.0
A026345,090333,2.0
A026386,090333,1.0
A027652,090333,4.0
A027672,090333,14.0
A027694,090333,4.0
A027703,090333,11.0
A027711,090333,3.0
A024954,071521,4.0
A024968,051303,12.0
A024986,072113,3.0
A030296,072113,7.0
A024987,111009,13.0
A024990,051411,8.0
A025000,040619,6.0
A029337,040619,5.0
A025009,052925,2.0
A025014,031326,3.0
A025023,040625,1.0
A025931,040625,3.0
A025034,111007,23.0
A025046,042519,2.0
A025229,042519,1.0
A025058,061007,8.0
A029903,061007,1.0
A025066,082211,1.0
A025073,091007,1.0
A025074,100711,3.0
A026006,100711,2.0
A026332,100711,4.0
A025128,040426,2.0
A025130,031106,2.0
A026032,031106,1.0
A027258,031106,2.0
A029133,031106,9.0
A025152,071415,2.0
A025165,112605,1.0
A025168,112607,2.0
A025169,112609,5.0
A025171,090407,9.0
A025173,070913,3.0
A025177,040920,1.0
A025189,101611,2.0
A025191,082807,2.0
A025220,061619,5.0
A028999,061619,4.0
A025241,030724,1.0
A025245,042717,2.0
A029245,042717,4.0
A025249,031521,1.0
A025312,040420,1.0
A026316,040420,1.0
A025360,062423,1.0
A025367,040921,1.0
A025369,052725,2.0
A026437,052725,1.0
A025383,052529,1.0
A025405,041614,1.0
A030112,041614,7.0
A025407,022312,1.0
A028998,022312,3.0
A025413,041623,3.0
A025449,051127,2.0
A025519,051127,1.0
A026609,051127,2.0
A025489,060721,2.0
A025499,062609,3.0
A029714,062609,1.0
A025500,102813,2.0
A025503,070211,1.0
A026432,070211,2.0
A025509,101309,1.0
A025516,091411,4.0
A026735,091411,2.0
A025527,072724,1.0
A030260,072724,10.0
A025530,042824,2.0
A025531,061101,71.0
A030170,061101,66.0
A025552,040818,3.0
A025584,061617,3.0
A025592,052719,1.0
A025657,081611,1.0
A025659,081209,1.0
A026356,081209,1.0
A025668,100913,2.0
A025670,091207,1.0
A025672,101013,1.0
A025677,101013,1.0
A025673,112711,3.0
A025684,100915,2.0
A025688,060709,2.0
A028475,060709,5.0
A025697,600301,4.0
A025710,600301,2.0
A025704,082005,3.0
A027558,082005,1.0
A028040,082005,2.0
A025721,100901,2.0
A028059,100901,14.0
A025727,090404,2.0
A025728,090404,4.0
A025748,032121,1.0
A026037,032121,1.0
A026046,032121,2.0
A028324,032121,1.0
A025749,061215,2.0
A027701,061215,1.0
A025844,052331,1.0
A025864,100303,1.0
A025868,062209,5.0
A025879,042517,2.0
A028627,042517,2.0
A025905,020523,31.0
A025909,030321,1.0
A025910,041829,2.0
A025912,031120,1.0
A028932,031120,1.0
A025925,070311,3.0
A028526,070311,2.0
A025930,072409,9.0
A026692,072409,1.0
A028179,072409,2.0
A025941,042023,2.0
A025948,061923,1.0
A025957,062411,1.0
A029890,062411,4.0
A025958,041228,1.0
A025978,051826,2.0
A026008,060811,1.0
A026019,102203,4.0
A026020,101005,4.0
A026039,030514,2.0
A026044,030514,5.0
A026045,030524,2.0
A026129,081309,4.0
A026669,081309,1.0
A026213,100809,12.0
A026224,100211,39.0
A026230,080203,17.0
A026234,090413,1.0
A027452,090413,3.0
A026242,082703,2.0
A027950,082703,3.0
A026244,111911,2.0
A026280,081909,4.0
A026283,070803,10.0
A026285,101403,26.0
A028070,101403,1.0
A026287,070715,3.0
A026291,080405,9.0
A026298,040824,2.0
A026354,081205,1.0
A027529,081205,1.0
A026357,100307,2.0
A026362,100411,2.0
A026371,100813,2.0
A026382,102105,2.0
A026429,050923,2.0
A030268,050923,15.0
A026439,102103,1.0
A026457,092315,1.0
A026473,092315,2.0
A028172,092315,5.0
A026460,100513,2.0
A026475,101713,1.0
A026483,090813,2.0
A026487,081709,1.0
A026493,081009,1.0
A026643,081009,2.0
A026495,101603,1.0
A026559,601511,4.0
A026562,601909,3.0
A026564,112813,1.0
A026571,600311,2.0
A026572,600311,2.0
A026602,090137,1.0
A026613,090137,4.0
A026624,041514,2.0
A026631,041514,2.0
A026734,090307,11.0
A030437,090307,7.0
A026756,031922,1.0
A027895,031922,1.0
A026812,090133,3.0
A027312,090133,1.0
A027647,090133,5.0
A027658,090133,2.0
A027669,090133,7.0
A027671,090133,2.0
A027695,090133,7.0
A027698,090133,3.0
A027732,090133,2.0
A027742,090133,2.0
A027752,090133,2.0
A028277,090133,2.0
A026839,031627,8.0
A026861,040618,2.0
A026938,040217,3.0
A029147,040217,4.0
A026981,042307,2.0
A029493,042307,1.0
A027352,040425,2.0
A027387,032114,3.0
A028194,032114,2.0
A027403,061609,1.0
A028101,061609,1.0
A030330,061609,1.0
