"location","aisle","bay","loclevel","x_length","y_width","z_height","heightfromfloor","attractiveness","distance_from_io_to_aisle","fetch_tool","putaway_zone","fetch_zone","volume","available_volume"
"041902","04",19,2,13.660714285714285,-16.08875,0.0,0.675,0.0251575717552348,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",1.4804799107142856,1.4804799107142856
"041903","04",19,3,24.225000000000005,-16.08875,0.0,1.1,0.01987528260167449,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.690890625,0.690890625
"041904","04",19,4,25.00961538461539,-16.08875,1.525,1.525,0.0006447084346398619,26.08875,"ORDER_PICKER","OPT-MDK-14","OPT04",0.7971814903846154,0.7971814903846154
"041905","04",19,5,24.225000000000005,-16.08875,1.95,1.95,0.0005060501457740702,26.08875,"ORDER_PICKER","OPT-MDK-14","OPT04",0.690890625,0.690890625
"041906","04",19,6,24.225000000000005,-16.08875,2.375,2.375,0.0004164777332782889,26.08875,"ORDER_PICKER","OPT-MDK-14","OPT04",0.690890625,0.690890625
"041907","04",19,7,24.225000000000005,-16.08875,2.8,2.8,0.00035384592929008335,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"041908","04",19,8,14.875,-16.08875,3.225,3.225,0.00030758926528843606,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.151484375,1.151484375
"041909","04",19,9,24.225000000000005,-16.08875,3.65,3.65,0.0002720282528543415,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"041910","04",19,10,19.125,-16.08875,4.075,4.075,0.0002438376882236455,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.4804799107142856,1.4804799107142856
"041911","04",19,11,24.225000000000005,-16.08875,4.5,4.5,0.00022094131494880653,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"041912","04",19,12,24.225000000000005,-16.08875,4.925,4.925,0.0002019757775499379,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"041913","04",19,13,24.225000000000005,-16.08875,5.35,5.35,0.0001860088340245499,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.5283281249999999,0.5283281249999999
"041914","04",19,14,23.22321428571429,-16.08875,5.675,5.675,0.00017540509257990414,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.5660658482142856,0.5660658482142856
"041915","04",19,15,24.225000000000005,-16.08875,6.0,6.0,0.0001659451165567384,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.0566562499999999,1.0566562499999999
"041917","04",19,17,24.225000000000005,-16.08875,6.65,6.65,0.0001497883023199774,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"041918","04",19,18,24.862499999999997,-16.08875,6.975,6.975,0.00014283492692475868,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.7924921875000001,0.7924921875000001
"041919","04",19,19,24.225000000000005,-16.08875,7.3,7.3,0.00013649848290467407,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"041920","04",19,20,20.71875,-16.08875,7.625,7.625,0.00013070035293996556,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.66041015625,0.66041015625
"041921","04",19,21,24.225000000000005,-16.08875,7.95,7.95,0.00012537473332402426,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"041922","04",19,22,13.660714285714285,-16.08875,8.275,8.275,0.00012046612560310235,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",1.1321316964285713,1.1321316964285713
"041923","04",19,23,24.225000000000005,-16.08875,8.6,8.6,0.00011592739525199065,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",1.0566562499999999,1.0566562499999999
"041924","04",19,24,24.225000000000005,-16.08875,9.25,9.25,0.00010780405696312467,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"041925","04",19,25,24.225000000000005,-16.08875,9.7,9.7,0.00010281625283339101,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"041926","04",19,26,24.225000000000005,-16.08875,10.15,10.15,9.826958319324798e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"041927","04",19,27,24.225000000000005,-16.08875,10.6,10.6,9.410800375632097e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042001","04",20,1,24.225000000000005,-16.08875,0.0,0.25,0.01987528260167449,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",1.38178125,1.38178125
"042003","04",20,3,24.225000000000005,-16.08875,0.0,1.1,0.01987528260167449,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.690890625,0.690890625
"042004","04",20,4,25.955357142857146,-16.08875,0.0,1.525,0.019214471241769514,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.7402399553571428,0.7402399553571428
"042005","04",20,5,24.225000000000005,-16.08875,0.0,1.95,0.01987528260167449,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.690890625,0.690890625
"042006","04",20,6,25.00961538461539,-16.08875,2.375,2.375,0.0004164777332782889,26.08875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.7971814903846154,0.7971814903846154
"042007","04",20,7,24.225000000000005,-16.08875,2.8,2.8,0.00035384592929008335,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.38178125,1.38178125
"042009","04",20,9,24.225000000000005,-16.08875,3.65,3.65,0.0002720282528543415,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.38178125,1.38178125
"042011","04",20,11,24.225000000000005,-16.08875,4.5,4.5,0.00022094131494880653,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"042012","04",20,12,23.22321428571429,-16.08875,4.925,4.925,0.0002019757775499379,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.7402399553571428,0.7402399553571428
"042013","04",20,13,24.225000000000005,-16.08875,5.35,5.35,0.0001860088340245499,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042014","04",20,14,29.55681818181818,-16.08875,5.675,5.675,0.00017540509257990414,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.7204474431818181,0.7204474431818181
"042015","04",20,15,24.225000000000005,-16.08875,6.0,6.0,0.0001659451165567384,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.0566562499999999,1.0566562499999999
"042017","04",20,17,24.225000000000005,-16.08875,6.65,6.65,0.0001497883023199774,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042018","04",20,18,24.862499999999997,-16.08875,6.975,6.975,0.00014283492692475868,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.7924921875000001,0.7924921875000001
"042019","04",20,19,24.225000000000005,-16.08875,7.3,7.3,0.00013649848290467407,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042020","04",20,20,23.375,-16.08875,7.625,7.625,0.00013070035293996556,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.880546875,0.880546875
"042021","04",20,21,24.225000000000005,-16.08875,7.95,7.95,0.00012537473332402426,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042022","04",20,22,24.862499999999997,-16.08875,8.275,8.275,0.00012046612560310235,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.7924921875000001,0.7924921875000001
"042023","04",20,23,24.225000000000005,-16.08875,8.6,8.6,0.00011592739525199065,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",1.0566562499999999,1.0566562499999999
"042024","04",20,24,24.225000000000005,-16.08875,9.25,9.25,0.00010780405696312467,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042025","04",20,25,24.225000000000005,-16.08875,9.7,9.7,0.00010281625283339101,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042026","04",20,26,24.225000000000005,-16.08875,10.15,10.15,9.826958319324798e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042027","04",20,27,24.225000000000005,-16.08875,10.6,10.6,9.410800375632097e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.365765625,0.365765625
"042028","04",20,28,22.602272727272727,-16.08875,10.825,10.825,9.215665110102431e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.24938565340909086,0.24938565340909086
"042029","04",20,29,23.375,-16.08875,10.9375,10.9375,9.121100971613879e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.30480468749999995,0.30480468749999995
"042101","04",21,1,26.775000000000006,-16.08875,0.0,0.25,0.018916554349625213,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.690890625,0.690890625
"042102","04",21,2,19.125,-16.08875,0.0,0.675,0.022117165685217436,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",1.4804799107142856,1.4804799107142856
"042103","04",21,3,26.775000000000006,-16.08875,0.0,1.1,0.018916554349625213,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.690890625,0.690890625
"042104","04",21,4,27.951923076923084,-16.08875,1.525,1.525,0.0006447084346398619,26.08875,"ORDER_PICKER","OPT-MDK-14","OPT04",0.7971814903846154,0.7971814903846154
"042105","04",21,5,26.775000000000006,-16.08875,1.95,1.95,0.0005060501457740702,26.08875,"ORDER_PICKER","OPT-MDK-14","OPT04",0.690890625,0.690890625
"042106","04",21,6,26.775000000000006,-16.08875,2.375,2.375,0.0004164777332782889,26.08875,"ORDER_PICKER","OPT-MDK-14","OPT04",0.690890625,0.690890625
"042107","04",21,7,26.775000000000006,-16.08875,2.8,2.8,0.00035384592929008335,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"042108","04",21,8,19.125,-16.08875,3.225,3.225,0.00030758926528843606,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.151484375,1.151484375
"042109","04",21,9,26.775000000000006,-16.08875,3.65,3.65,0.0002720282528543415,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"042110","04",21,10,24.589285714285715,-16.08875,4.075,4.075,0.0002438376882236455,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.4804799107142856,1.4804799107142856
"042111","04",21,11,26.775000000000006,-16.08875,4.5,4.5,0.00022094131494880653,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"042112","04",21,12,26.775000000000006,-16.08875,4.925,4.925,0.0002019757775499379,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"042113","04",21,13,26.775000000000006,-16.08875,5.35,5.35,0.0001860088340245499,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042114","04",21,14,25.955357142857146,-16.08875,5.675,5.675,0.00017540509257990414,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.5660658482142856,0.5660658482142856
"042115","04",21,15,26.775000000000006,-16.08875,6.0,6.0,0.0001659451165567384,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.0566562499999999,1.0566562499999999
"042117","04",21,17,26.775000000000006,-16.08875,6.65,6.65,0.0001497883023199774,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042118","04",21,18,28.687499999999996,-16.08875,6.975,6.975,0.00014283492692475868,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.7924921875000001,0.7924921875000001
"042119","04",21,19,26.775000000000006,-16.08875,7.3,7.3,0.00013649848290467407,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042120","04",21,20,23.90625,-16.08875,7.625,7.625,0.00013070035293996556,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.66041015625,0.66041015625
"042121","04",21,21,26.775000000000006,-16.08875,7.95,7.95,0.00012537473332402426,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",1.0566562499999999,1.0566562499999999
"042123","04",21,23,26.775000000000006,-16.08875,8.6,8.6,0.00011592739525199065,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",1.0566562499999999,1.0566562499999999
"042124","04",21,24,26.775000000000006,-16.08875,9.25,9.25,0.00010780405696312467,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042125","04",21,25,26.775000000000006,-16.08875,9.7,9.7,0.00010281625283339101,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042126","04",21,26,26.775000000000006,-16.08875,10.15,10.15,9.826958319324798e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042127","04",21,27,26.775000000000006,-16.08875,10.6,10.6,9.410800375632097e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042201","04",22,1,26.775000000000006,-16.08875,0.0,0.25,0.018916554349625213,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",1.38178125,1.38178125
"042203","04",22,3,26.775000000000006,-16.08875,0.0,1.1,0.018916554349625213,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.690890625,0.690890625
"042204","04",22,4,28.687500000000004,-16.08875,0.0,1.525,0.01825608726409712,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.7402399553571428,0.7402399553571428
"042205","04",22,5,26.775000000000006,-16.08875,0.0,1.95,0.018916554349625213,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.690890625,0.690890625
"042206","04",22,6,27.951923076923084,-16.08875,2.375,2.375,0.0004164777332782889,26.08875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.7971814903846154,0.7971814903846154
"042207","04",22,7,26.775000000000006,-16.08875,2.8,2.8,0.00035384592929008335,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.38178125,1.38178125
"042209","04",22,9,26.775000000000006,-16.08875,3.65,3.65,0.0002720282528543415,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.38178125,1.38178125
"042211","04",22,11,26.775000000000006,-16.08875,4.5,4.5,0.00022094131494880653,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"042212","04",22,12,25.955357142857146,-16.08875,4.925,4.925,0.0002019757775499379,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.7402399553571428,0.7402399553571428
"042213","04",22,13,26.775000000000006,-16.08875,5.35,5.35,0.0001860088340245499,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.0566562499999999,1.0566562499999999
"042215","04",22,15,26.775000000000006,-16.08875,6.0,6.0,0.0001659451165567384,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.0566562499999999,1.0566562499999999
"042217","04",22,17,26.775000000000006,-16.08875,6.65,6.65,0.0001497883023199774,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042218","04",22,18,28.687499999999996,-16.08875,6.975,6.975,0.00014283492692475868,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.7924921875000001,0.7924921875000001
"042219","04",22,19,26.775000000000006,-16.08875,7.3,7.3,0.00013649848290467407,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042220","04",22,20,27.625,-16.08875,7.625,7.625,0.00013070035293996556,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.880546875,0.880546875
"042221","04",22,21,26.775000000000006,-16.08875,7.95,7.95,0.00012537473332402426,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042222","04",22,22,28.687499999999996,-16.08875,8.275,8.275,0.00012046612560310235,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.7924921875000001,0.7924921875000001
"042223","04",22,23,26.775000000000006,-16.08875,8.6,8.6,0.00011592739525199065,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",1.0566562499999999,1.0566562499999999
"042224","04",22,24,26.775000000000006,-16.08875,9.25,9.25,0.00010780405696312467,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042225","04",22,25,26.775000000000006,-16.08875,9.7,9.7,0.00010281625283339101,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042226","04",22,26,26.775000000000006,-16.08875,10.15,10.15,9.826958319324798e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042227","04",22,27,26.775000000000006,-16.08875,10.6,10.6,9.410800375632097e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.365765625,0.365765625
"042228","04",22,28,26.079545454545453,-16.08875,10.825,10.825,9.215665110102431e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.24938565340909086,0.24938565340909086
"042230","04",22,30,21.515625,-16.08875,10.9375,10.9375,9.121100971613879e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.3429052734375,0.3429052734375
"042301","04",23,1,29.325000000000006,-16.08875,0.0,0.25,0.018046062574721976,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.690890625,0.690890625
"042302","04",23,2,24.589285714285715,-16.08875,0.0,0.675,0.019732414366607116,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",1.4804799107142856,1.4804799107142856
"042303","04",23,3,29.325000000000006,-16.08875,0.0,1.1,0.018046062574721976,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.690890625,0.690890625
"042304","04",23,4,30.894230769230774,-16.08875,1.525,1.525,0.0006447084346398619,26.08875,"ORDER_PICKER","OPT-MDK-14","OPT04",0.7971814903846154,0.7971814903846154
"042305","04",23,5,29.325000000000006,-16.08875,1.95,1.95,0.0005060501457740702,26.08875,"ORDER_PICKER","OPT-MDK-14","OPT04",0.690890625,0.690890625
"042306","04",23,6,29.325000000000006,-16.08875,2.375,2.375,0.0004164777332782889,26.08875,"ORDER_PICKER","OPT-MDK-14","OPT04",0.690890625,0.690890625
"042307","04",23,7,29.325000000000006,-16.08875,2.8,2.8,0.00035384592929008335,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"042308","04",23,8,23.375,-16.08875,3.225,3.225,0.00030758926528843606,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.151484375,1.151484375
"042309","04",23,9,29.325000000000006,-16.08875,3.65,3.65,0.0002720282528543415,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"042310","04",23,10,30.053571428571427,-16.08875,4.075,4.075,0.0002438376882236455,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.4804799107142856,1.4804799107142856
"042311","04",23,11,29.325000000000006,-16.08875,4.5,4.5,0.00022094131494880653,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"042312","04",23,12,29.325000000000006,-16.08875,4.925,4.925,0.0002019757775499379,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.690890625,0.690890625
"042313","04",23,13,29.325000000000006,-16.08875,5.35,5.35,0.0001860088340245499,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042314","04",23,14,28.687500000000004,-16.08875,5.675,5.675,0.00017540509257990414,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",0.5660658482142856,0.5660658482142856
"042315","04",23,15,29.325000000000006,-16.08875,6.0,6.0,0.0001659451165567384,26.08875,"ORDER_PICKER","OPT-B-01-04","OPT04",1.0566562499999999,1.0566562499999999
"042317","04",23,17,29.325000000000006,-16.08875,6.65,6.65,0.0001497883023199774,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042318","04",23,18,32.512499999999996,-16.08875,6.975,6.975,0.00014283492692475868,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.7924921875000001,0.7924921875000001
"042319","04",23,19,29.325000000000006,-16.08875,7.3,7.3,0.00013649848290467407,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042320","04",23,20,27.09375,-16.08875,7.625,7.625,0.00013070035293996556,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.66041015625,0.66041015625
"042321","04",23,21,29.325000000000006,-16.08875,7.95,7.95,0.00012537473332402426,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.5283281249999999,0.5283281249999999
"042322","04",23,22,19.125,-16.08875,8.275,8.275,0.00012046612560310235,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",1.1321316964285713,1.1321316964285713
"042323","04",23,23,29.325000000000006,-16.08875,8.6,8.6,0.00011592739525199065,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",1.0566562499999999,1.0566562499999999
"042324","04",23,24,29.325000000000006,-16.08875,9.25,9.25,0.00010780405696312467,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042325","04",23,25,29.325000000000006,-16.08875,9.7,9.7,0.00010281625283339101,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042326","04",23,26,29.325000000000006,-16.08875,10.15,10.15,9.826958319324798e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042327","04",23,27,29.325000000000006,-16.08875,10.6,10.6,9.410800375632097e-05,26.08875,"ORDER_PICKER","OPT-C-01-04","OPT04",0.73153125,0.73153125
"042401","04",24,1,29.325000000000006,-16.08875,0.0,0.25,0.018046062574721976,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",1.38178125,1.38178125
"042403","04",24,3,29.325000000000006,-16.08875,0.0,1.1,0.018046062574721976,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.690890625,0.690890625
"042404","04",24,4,31.419642857142858,-16.08875,0.0,1.525,0.017388766235984187,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.7402399553571428,0.7402399553571428
"042405","04",24,5,29.325000000000006,-16.08875,0.0,1.95,0.018046062574721976,26.08875,"PALLET_JACK","OPT-A-01-04","OPT01-04-LOW",0.690890625,0.690890625
"042406","04",24,6,30.894230769230774,-16.08875,2.375,2.375,0.0004164777332782889,26.08875,"ORDER_PICKER","OPT-A-01-04","OPT01-04-LOW",0.7971814903846154,0.7971814903846154
